정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
KUB352001040,물천2리.목실,35.87348251,129.2755796,2025-10-31,5123,37020,경상북도 경주시,경주BIS
KUB352001041,물천마을,35.86814344,129.2787831,2025-10-31,5124,37020,경상북도 경주시,경주BIS
KUB352001042,알마을.베스트원현대서비스,35.83901281,129.1647692,2025-10-31,1239,37020,경상북도 경주시,경주BIS
KUB352001043,국민건강보험.정보고등학교,35.84438333,129.1772,2025-10-31,1059,37020,경상북도 경주시,경주BIS
KUB352001044,송화도서관건너,35.84315,129.1815,2025-10-31,1188,37020,경상북도 경주시,경주BIS
KUB352001045,신라고.신경주대 충효캠 건너,35.84129904,129.1870512,2025-10-31,1185,37020,경상북도 경주시,경주BIS
KUB352001046,경주초등학교앞,35.83999453,129.1895744,2025-10-31,1037,37020,경상북도 경주시,경주BIS
KUB352001047,경주여중.원자력환경공단.코라드,35.83717741,129.1961918,2025-10-31,1025,37020,경상북도 경주시,경주BIS
KUB352001048,경주초등학교건너,35.83990784,129.1892649,2025-10-31,1036,37020,경상북도 경주시,경주BIS
KUB352001049,신라고.신경주대학교 충효캠,35.84149752,129.1856788,2025-10-31,1186,37020,경상북도 경주시,경주BIS
KUB352001050,송화도서관,35.84331197,129.1801802,2025-10-31,1187,37020,경상북도 경주시,경주BIS
KUB352001051,국민건강보험.정보고등학교,35.84420424,129.1767541,2025-10-31,1060,37020,경상북도 경주시,경주BIS
KUB352001052,문화중고등학교입구,35.84510212,129.1723444,2025-10-31,1127,37020,경상북도 경주시,경주BIS
KUB352001053,베스트원현대서비스,35.83798333,129.16455,2025-10-31,1138,37020,경상북도 경주시,경주BIS
KUB352001055,손곡,35.85838631,129.2902625,2025-10-31,1213,37020,경상북도 경주시,경주BIS
KUB352001056,더케이호텔.신라밀레니엄파크,35.836382,129.291099,2025-10-31,1090,37020,경상북도 경주시,경주BIS
KUB352001057,미소지움아파트,35.72158882,129.3391196,2025-10-31,4200,37020,경상북도 경주시,경주BIS
KUB352001059,사천왕사지,35.81983333,129.2414667,2025-10-31,1071,37020,경상북도 경주시,경주BIS
KUB352001060,능배반.신문왕릉,35.81691667,129.2485667,2025-10-31,1081,37020,경상북도 경주시,경주BIS
KUB352001061,장골마을,35.81368333,129.2534833,2025-10-31,1294,37020,경상북도 경주시,경주BIS
KUB352001062,뒷골마을,35.81003333,129.2574667,2025-10-31,1117,37020,경상북도 경주시,경주BIS
KUB352001063,국립공원남산분소,35.80552284,129.2611303,2025-10-31,1107,37020,경상북도 경주시,경주BIS
KUB352001064,동방초등학교.코아루,35.80249676,129.2640887,2025-10-31,1108,37020,경상북도 경주시,경주BIS
KUB352001065,불국동행정복지센터,35.77489345,129.3004634,2025-10-31,1159,37020,경상북도 경주시,경주BIS
KUB352001066,불국중학교,35.77221667,129.3034833,2025-10-31,1165,37020,경상북도 경주시,경주BIS
KUB352001067,신계입구,35.76730392,129.3098633,2025-10-31,4139,37020,경상북도 경주시,경주BIS
KUB352001068,영지입구,35.76336749,129.3128019,2025-10-31,4154,37020,경상북도 경주시,경주BIS
KUB352001069,괘릉입구,35.75742138,129.3142005,2025-10-31,4006,37020,경상북도 경주시,경주BIS
KUB352001070,활성입구,35.75358583,129.3150784,2025-10-31,4213,37020,경상북도 경주시,경주BIS
KUB352001071,말방입구,35.74278769,129.3175039,2025-10-31,4056,37020,경상북도 경주시,경주BIS
KUB352001072,외동휴게소,35.73668333,129.3189833,2025-10-31,4159,37020,경상북도 경주시,경주BIS
KUB352001073,연안,35.727435,129.321307,2025-10-31,4145,37020,경상북도 경주시,경주BIS
KUB352001074,오리골마을,35.6862,129.4542167,2025-10-31,2112,37020,경상북도 경주시,경주BIS
KUB352001075,환서2리,35.68956667,129.4526833,2025-10-31,2174,37020,경상북도 경주시,경주BIS
KUB352001076,환서1리,35.693981,129.447068,2025-10-31,2173,37020,경상북도 경주시,경주BIS
KUB352001077,기구마을,35.69963333,129.4198667,2025-10-31,2020,37020,경상북도 경주시,경주BIS
KUB352001078,새마을,35.70738333,129.4159333,2025-10-31,2070,37020,경상북도 경주시,경주BIS
KUB352001079,석촌마을,35.71163333,129.4166333,2025-10-31,2076,37020,경상북도 경주시,경주BIS
KUB352001080,명대마을,35.71823333,129.4149,2025-10-31,2054,37020,경상북도 경주시,경주BIS
KUB352001081,대현마을,35.72141667,129.4137667,2025-10-31,2047,37020,경상북도 경주시,경주BIS
KUB352001082,석읍,35.72666667,129.4132333,2025-10-31,2074,37020,경상북도 경주시,경주BIS
KUB352001083,효동2리늘밭마을,35.72871667,129.3972,2025-10-31,2181,37020,경상북도 경주시,경주BIS
KUB352001084,월천마을,35.72701667,129.38935,2025-10-31,2129,37020,경상북도 경주시,경주BIS
KUB352001085,효동1리머듬마을,35.73318087,129.3766761,2025-10-31,2179,37020,경상북도 경주시,경주BIS
KUB352001086,미소지움아파트,35.72159464,129.3394647,2025-10-31,4201,37020,경상북도 경주시,경주BIS
KUB352001087,외동읍면체육관입구,35.71404943,129.3276185,2025-10-31,4158,37020,경상북도 경주시,경주BIS
KUB352001088,연안,35.727806,129.320969,2025-10-31,4146,37020,경상북도 경주시,경주BIS
KUB352001089,외동휴게소,35.73674564,129.3187598,2025-10-31,4160,37020,경상북도 경주시,경주BIS
KUB352001090,죽동입구,35.74318693,129.317184,2025-10-31,4195,37020,경상북도 경주시,경주BIS
KUB352001091,활성입구,35.7535159,129.314933,2025-10-31,4214,37020,경상북도 경주시,경주BIS
KUB352001092,괘릉입구,35.75741983,129.3140042,2025-10-31,4007,37020,경상북도 경주시,경주BIS
KUB352001093,영지입구,35.76343333,129.3124667,2025-10-31,4153,37020,경상북도 경주시,경주BIS
KUB352001094,신계입구,35.7672,129.3096333,2025-10-31,4140,37020,경상북도 경주시,경주BIS
KUB352001095,불국중학교,35.77196667,129.30355,2025-10-31,1166,37020,경상북도 경주시,경주BIS
KUB352001096,불국파출소,35.77471667,129.30025,2025-10-31,1077,37020,경상북도 경주시,경주BIS
KUB352001097,불국로타리,35.77725,129.29675,2025-10-31,1162,37020,경상북도 경주시,경주BIS
KUB352001098,동방초등학교.코아루,35.80361667,129.2626667,2025-10-31,1109,37020,경상북도 경주시,경주BIS
KUB352001099,동방,35.80582424,129.2605559,2025-10-31,1106,37020,경상북도 경주시,경주BIS
KUB352001100,뒷골마을,35.81032291,129.2569313,2025-10-31,1116,37020,경상북도 경주시,경주BIS
KUB352001101,장골마을,35.81373333,129.2530167,2025-10-31,1293,37020,경상북도 경주시,경주BIS
KUB352001102,능배반.신문왕릉,35.8166,129.24885,2025-10-31,1082,37020,경상북도 경주시,경주BIS
KUB352001103,상계마을,35.67045,129.4232667,2025-10-31,2066,37020,경상북도 경주시,경주BIS
KUB352001104,신서마을,35.66585,129.4355333,2025-10-31,2084,37020,경상북도 경주시,경주BIS
KUB352001105,관성,35.66426667,129.4499833,2025-10-31,2014,37020,경상북도 경주시,경주BIS
KUB352001106,수렴마을,35.6665,129.4626,2025-10-31,2082,37020,경상북도 경주시,경주BIS
KUB352001107,윗상라,35.7397,129.43785,2025-10-31,2131,37020,경상북도 경주시,경주BIS
KUB352001108,아랫상라,35.731,129.4433167,2025-10-31,2088,37020,경상북도 경주시,경주BIS
KUB352001109,나산교,35.71013333,129.4599833,2025-10-31,2024,37020,경상북도 경주시,경주BIS
KUB352001112,양남,35.67105,129.463,2025-10-31,2096,37020,경상북도 경주시,경주BIS
KUB352001113,나아교회건너.맘스터치.나아리,35.69926049,129.4710335,2025-10-31,2028,37020,경상북도 경주시,경주BIS
KUB352001114,월성원자력사택,35.69681667,129.4731833,2025-10-31,2128,37020,경상북도 경주시,경주BIS
KUB352001115,읍천,35.69266743,129.4732305,2025-10-31,2132,37020,경상북도 경주시,경주BIS
KUB352001116,진리,35.6812,129.4674833,2025-10-31,2151,37020,경상북도 경주시,경주BIS
KUB352001117,양남면행정복지센터,35.67778333,129.4618,2025-10-31,2099,37020,경상북도 경주시,경주BIS
KUB352001118,양남종점,35.67065486,129.4635024,2025-10-31,2101,37020,경상북도 경주시,경주BIS
KUB352001119,양남초등학교.양남119지역대,35.675815,129.461881,2025-10-31,2100,37020,경상북도 경주시,경주BIS
KUB352001120,진리,35.68134972,129.4676117,2025-10-31,2152,37020,경상북도 경주시,경주BIS
KUB352001121,읍천,35.69105,129.47295,2025-10-31,2133,37020,경상북도 경주시,경주BIS
KUB352001122,원자력사택,35.69683333,129.4729333,2025-10-31,2126,37020,경상북도 경주시,경주BIS
KUB352001123,나아.원자력발전소후문,35.70034509,129.4703788,2025-10-31,2026,37020,경상북도 경주시,경주BIS
KUB352001126,문무왕릉.봉길해수욕장,35.73833333,129.48345,2025-10-31,2057,37020,경상북도 경주시,경주BIS
KUB352001127,보문마을,35.83226,129.254602,2025-10-31,1147,37020,경상북도 경주시,경주BIS
KUB352001128,나정리,35.77803333,129.4936667,2025-10-31,2030,37020,경상북도 경주시,경주BIS
KUB352001129,대본1리,35.76036667,129.4917667,2025-10-31,2041,37020,경상북도 경주시,경주BIS
KUB352001130,회곡리,35.75445,129.4913,2025-10-31,2177,37020,경상북도 경주시,경주BIS
KUB352001131,대본3리,35.747922,129.487463,2025-10-31,2043,37020,경상북도 경주시,경주BIS
KUB352001132,대종교입구,35.74522623,129.4795116,2025-10-31,2044,37020,경상북도 경주시,경주BIS
KUB352001134,탑마을.감은사지,35.74790866,129.4741291,2025-10-31,2158,37020,경상북도 경주시,경주BIS
KUB352001135,용당.구길리입구,35.75224768,129.4678969,2025-10-31,2116,37020,경상북도 경주시,경주BIS
KUB352001136,용당.도장곡,35.76064347,129.4591451,2025-10-31,2118,37020,경상북도 경주시,경주BIS
KUB352001137,죽전.남정리회관,35.74649021,129.403834,2025-10-31,2145,37020,경상북도 경주시,경주BIS
KUB352001138,대림죽림정사,35.75073333,129.4104667,2025-10-31,2039,37020,경상북도 경주시,경주BIS
KUB352001139,고래마을,35.75825,129.4192167,2025-10-31,2011,37020,경상북도 경주시,경주BIS
KUB352001140,송전리,35.7609,129.4279167,2025-10-31,2079,37020,경상북도 경주시,경주BIS
KUB352001141,두산회관,35.76506667,129.4306,2025-10-31,2050,37020,경상북도 경주시,경주BIS
KUB352001142,양지마을,35.7668157,129.4372993,2025-10-31,2107,37020,경상북도 경주시,경주BIS
KUB352001143,장아골입구,35.76716667,129.43875,2025-10-31,2134,37020,경상북도 경주시,경주BIS
KUB352001144,중보들.두산입구,35.77040681,129.4502424,2025-10-31,2149,37020,경상북도 경주시,경주BIS
KUB352001145,척현리,35.77903333,129.4442333,2025-10-31,2154,37020,경상북도 경주시,경주BIS
KUB352001146,양북초중학교,35.78518333,129.4429333,2025-10-31,2105,37020,경상북도 경주시,경주BIS
KUB352001147,어일시장앞,35.789694,129.441311,2025-10-31,2108,37020,경상북도 경주시,경주BIS
KUB352001148,문무대왕면 행정복지센터,35.791385,129.441816,2025-10-31,2103,37020,경상북도 경주시,경주BIS
KUB352001149,용두,35.83446404,129.4327907,2025-10-31,2124,37020,경상북도 경주시,경주BIS
KUB352001150,중간마을,35.83097609,129.4320475,2025-10-31,2147,37020,경상북도 경주시,경주BIS
KUB352001151,용동2리회관,35.82759285,129.4317994,2025-10-31,2121,37020,경상북도 경주시,경주BIS
KUB352001152,불암마을,35.82299693,129.4318457,2025-10-31,2065,37020,경상북도 경주시,경주BIS
KUB352001153,용동보건소,35.81701157,129.4302127,2025-10-31,2123,37020,경상북도 경주시,경주BIS
KUB352001154,굴바우,35.80451258,129.433102,2025-10-31,2017,37020,경상북도 경주시,경주BIS
KUB352001155,하천,35.81581667,129.4225,2025-10-31,2165,37020,경상북도 경주시,경주BIS
KUB352001156,한애마을,35.82219321,129.41716,2025-10-31,2166,37020,경상북도 경주시,경주BIS
KUB352001157,홍계북쭈골,35.83954816,129.4112453,2025-10-31,2169,37020,경상북도 경주시,경주BIS
KUB352001158,홍계다리,35.8330828,129.412072,2025-10-31,2168,37020,경상북도 경주시,경주BIS
KUB352001159,기림사,35.8333,129.4053167,2025-10-31,2021,37020,경상북도 경주시,경주BIS
KUB352001160,당수나무,35.82818333,129.4063667,2025-10-31,2037,37020,경상북도 경주시,경주BIS
KUB352001161,호암,35.82116667,129.4091167,2025-10-31,2167,37020,경상북도 경주시,경주BIS
KUB352001162,야분입구,35.810597,129.410133,2025-10-31,2094,37020,경상북도 경주시,경주BIS
KUB352001163,골굴암입구,35.80623333,129.4139833,2025-10-31,2012,37020,경상북도 경주시,경주BIS
KUB352001164,안동1리,35.80415,129.4195167,2025-10-31,2091,37020,경상북도 경주시,경주BIS
KUB352001165,석굴암주차장,35.79013333,129.3495,2025-10-31,1199,37020,경상북도 경주시,경주BIS
KUB352001166,북군동펜션마을.동궁원,35.85121667,129.2628,2025-10-31,1153,37020,경상북도 경주시,경주BIS
KUB352001167,켄싱턴리조트.한화콘도,35.857428,129.270151,2025-10-31,1330,37020,경상북도 경주시,경주BIS
KUB352001168,수상공연장입구,35.851606,129.279124,2025-10-31,1367,37020,경상북도 경주시,경주BIS
KUB352001169,소노캄.코모도.콩코드호텔,35.846517,129.283884,2025-10-31,1085,37020,경상북도 경주시,경주BIS
KUB352001170,경상북도 문화관광공사,35.844142,129.287603,2025-10-31,1145,37020,경상북도 경주시,경주BIS
KUB352001171,힐튼호텔.KT수련원.하이코,35.83899556,129.2892343,2025-10-31,1393,37020,경상북도 경주시,경주BIS
KUB352001172,경주월드.캘리포니아비치,35.834684,129.28434,2025-10-31,1035,37020,경상북도 경주시,경주BIS
KUB352001173,하동점마을,35.81280799,129.3066344,2025-10-31,1356,37020,경상북도 경주시,경주BIS
KUB352001174,하동분점마을,35.80846948,129.3075432,2025-10-31,1354,37020,경상북도 경주시,경주BIS
KUB352001175,민속공예촌.신라역사과학관,35.80364808,129.3113875,2025-10-31,1129,37020,경상북도 경주시,경주BIS
KUB352001176,하동큰마을,35.79717037,129.3136884,2025-10-31,1358,37020,경상북도 경주시,경주BIS
KUB352001177,마동탑마을,35.7870346,129.3180717,2025-10-31,1123,37020,경상북도 경주시,경주BIS
KUB352001178,코오롱삼거리,35.78543333,129.3176833,2025-10-31,1335,37020,경상북도 경주시,경주BIS
KUB352001179,마동,35.78443333,129.313,2025-10-31,1121,37020,경상북도 경주시,경주BIS
KUB352001180,구정2구,35.78236667,129.3052167,2025-10-31,1051,37020,경상북도 경주시,경주BIS
KUB352001181,온천관광호텔,35.78078333,129.3023667,2025-10-31,1258,37020,경상북도 경주시,경주BIS
KUB352001182,불국로타리,35.7775,129.2980333,2025-10-31,1164,37020,경상북도 경주시,경주BIS
KUB352001183,조양마을입구,35.78331667,129.2825167,2025-10-31,1301,37020,경상북도 경주시,경주BIS
KUB352001184,한국광고영상박물관,35.78700711,129.2771513,2025-10-31,1360,37020,경상북도 경주시,경주BIS
KUB352000001,경동노회.보훈청,35.84844,129.207081,2025-10-31,1009,37020,경상북도 경주시,경주BIS
KUB352000002,신흥아파트,35.87219445,129.2052459,2025-10-31,5194,37020,경상북도 경주시,경주BIS
KUB352000003,경주여중건너편,35.83697786,129.1960023,2025-10-31,1026,37020,경상북도 경주시,경주BIS
KUB352000004,여성복지회관,35.834419,129.207302,2025-10-31,1248,37020,경상북도 경주시,경주BIS
KUB352000005,숲머리,35.843014,129.250869,2025-10-31,1217,37020,경상북도 경주시,경주BIS
KUB352000006,보문정,35.84096667,129.2885667,2025-10-31,1002,37020,경상북도 경주시,경주BIS
KUB352000007,효동2리늘밭마을,35.72888333,129.3971167,2025-10-31,2180,37020,경상북도 경주시,경주BIS
KUB352000008,효동1리머듬마을,35.73336161,129.3766472,2025-10-31,2178,37020,경상북도 경주시,경주BIS
KUB352000009,회춘당한약방,35.84813333,129.1009167,2025-10-31,3246,37020,경상북도 경주시,경주BIS
KUB352000010,회곡리,35.7544,129.4911167,2025-10-31,2176,37020,경상북도 경주시,경주BIS
KUB352000011,황용,35.82348333,129.3411,2025-10-31,1387,37020,경상북도 경주시,경주BIS
KUB352000012,환서2리,35.68961667,129.4528167,2025-10-31,2175,37020,경상북도 경주시,경주BIS
KUB352000013,환서1리,35.694136,129.446868,2025-10-31,2172,37020,경상북도 경주시,경주BIS
KUB352000014,반도유보라,35.804836,129.141631,2025-10-31,3148,37020,경상북도 경주시,경주BIS
KUB352000015,신전마을입구,35.802091,129.142965,2025-10-31,3175,37020,경상북도 경주시,경주BIS
KUB352000017,화산산업단지입구,35.93015,129.2716833,2025-10-31,5336,37020,경상북도 경주시,경주BIS
KUB352000018,화산3리입구,35.91242972,129.2811776,2025-10-31,5335,37020,경상북도 경주시,경주BIS
KUB352000019,화산3리.나리마을입,35.9168317,129.2870532,2025-10-31,5331,37020,경상북도 경주시,경주BIS
KUB352000020,화산2리.흥림마을,35.91485559,129.2849084,2025-10-31,5329,37020,경상북도 경주시,경주BIS
KUB352000021,화산2리.새터마을,35.9195,129.2883667,2025-10-31,5327,37020,경상북도 경주시,경주BIS
KUB352000022,화산1리.보건소앞,35.92435,129.2891667,2025-10-31,5325,37020,경상북도 경주시,경주BIS
KUB352000023,화룡사앞,36.04315,129.2332333,2025-10-31,5322,37020,경상북도 경주시,경주BIS
